"Comp" "rep" "nb_garb" "clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"1619" "1" 9 2 "Seurat.05" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 5
"1620" "1" 9 2 "Seurat.10" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 10
"1621" "1" 9 2 "Seurat.100" 8 21 3523 7182 0.275862068965517 0.329098552078468 "Seurat" 100
"1622" "1" 9 2 "Seurat.15" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 15
"1623" "1" 9 2 "Seurat.20" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 20
"1624" "1" 9 2 "Seurat.25" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 25
"1625" "1" 9 2 "Seurat.30" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 30
"1626" "1" 9 2 "Seurat.35" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 35
"1627" "1" 9 2 "Seurat.40" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 40
"1628" "1" 9 2 "Seurat.45" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 45
"1629" "1" 9 2 "Seurat.50" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 50
"1630" "1" 9 2 "Seurat.55" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 55
"1631" "1" 9 2 "Seurat.60" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 60
"1632" "1" 9 2 "Seurat.65" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 65
"1633" "1" 9 2 "Seurat.70" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 70
"1634" "1" 9 2 "Seurat.75" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" 75
"1635" "1" 9 2 "Seurat.80" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" 80
"1636" "1" 9 2 "Seurat.85" 8 24 3195 7510 0.25 0.298458664175619 "Seurat" 85
"1637" "1" 9 2 "Seurat.90" 8 22 3523 7182 0.266666666666667 0.329098552078468 "Seurat" 90
"1638" "1" 9 2 "Seurat.95" 8 22 3523 7182 0.266666666666667 0.329098552078468 "Seurat" 95
"1639" "1" 9 3 "Monocle.00" 6 28 1776 8929 0.176470588235294 0.165903783278842 "Monocle" 0
"1640" "1" 9 3 "Monocle.05" 6 26 1776 8929 0.1875 0.165903783278842 "Monocle" 5
"1641" "1" 9 3 "Monocle.10" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 10
"1642" "1" 9 3 "Monocle.100" 10 18 3670 7035 0.357142857142857 0.342830453059318 "Monocle" 100
"1643" "1" 9 3 "Monocle.15" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 15
"1644" "1" 9 3 "Monocle.20" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 20
"1645" "1" 9 3 "Monocle.25" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 25
"1646" "1" 9 3 "Monocle.30" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 30
"1647" "1" 9 3 "Monocle.35" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 35
"1648" "1" 9 3 "Monocle.40" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 40
"1649" "1" 9 3 "Monocle.45" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 45
"1650" "1" 9 3 "Monocle.50" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 50
"1651" "1" 9 3 "Monocle.55" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 55
"1652" "1" 9 3 "Monocle.60" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 60
"1653" "1" 9 3 "Monocle.65" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 65
"1654" "1" 9 3 "Monocle.70" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 70
"1655" "1" 9 3 "Monocle.75" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 75
"1656" "1" 9 3 "Monocle.80" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 80
"1657" "1" 9 3 "Monocle.85" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 85
"1658" "1" 9 3 "Monocle.90" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 90
"1659" "1" 9 3 "Monocle.95" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 95
"1660" "1" 9 3 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"1661" "1" 9 3 "sc3.05" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 5
"1662" "1" 9 3 "sc3.10" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 10
"1663" "1" 9 3 "sc3.100" 10 28 3001 7704 0.263157894736842 0.280336291452592 "sc3" 100
"1664" "1" 9 3 "sc3.15" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 15
"1665" "1" 9 3 "sc3.20" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 20
"1666" "1" 9 3 "sc3.25" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 25
"1667" "1" 9 3 "sc3.30" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 30
"1668" "1" 9 3 "sc3.35" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 35
"1669" "1" 9 3 "sc3.40" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 40
"1670" "1" 9 3 "sc3.45" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 45
"1671" "1" 9 3 "sc3.50" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 50
"1672" "1" 9 3 "sc3.55" 8 41 1727 8978 0.163265306122449 0.161326482951892 "sc3" 55
"1673" "1" 9 3 "sc3.60" 8 40 1727 8978 0.166666666666667 0.161326482951892 "sc3" 60
"1674" "1" 9 3 "sc3.65" 8 38 1727 8978 0.173913043478261 0.161326482951892 "sc3" 65
"1675" "1" 9 3 "sc3.70" 8 37 1727 8978 0.177777777777778 0.161326482951892 "sc3" 70
"1676" "1" 9 3 "sc3.75" 10 33 2939 7766 0.232558139534884 0.274544605324615 "sc3" 75
"1677" "1" 9 3 "sc3.80" 10 33 2939 7766 0.232558139534884 0.274544605324615 "sc3" 80
"1678" "1" 9 3 "sc3.85" 10 33 2939 7766 0.232558139534884 0.274544605324615 "sc3" 85
"1679" "1" 9 3 "sc3.90" 10 31 2939 7766 0.24390243902439 0.274544605324615 "sc3" 90
"1680" "1" 9 3 "sc3.95" 10 31 2939 7766 0.24390243902439 0.274544605324615 "sc3" 95
"1681" "1" 9 3 "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 0
"1682" "1" 9 3 "Seurat.05" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 5
"1683" "1" 9 3 "Seurat.10" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 10
"1684" "1" 9 3 "Seurat.100" 8 23 3195 7510 0.258064516129032 0.298458664175619 "Seurat" 100
"1685" "1" 9 3 "Seurat.15" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 15
"1686" "1" 9 3 "Seurat.20" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 20
"1687" "1" 9 3 "Seurat.25" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 25
"1688" "1" 9 3 "Seurat.30" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 30
"1689" "1" 9 3 "Seurat.35" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 35
"1690" "1" 9 3 "Seurat.40" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 40
"1691" "1" 9 3 "Seurat.45" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 45
"1692" "1" 9 3 "Seurat.50" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 50
"1693" "1" 9 3 "Seurat.55" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 55
"1694" "1" 9 3 "Seurat.60" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 60
"1695" "1" 9 3 "Seurat.65" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" 65
"1696" "1" 9 3 "Seurat.70" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" 70
"1697" "1" 9 3 "Seurat.75" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" 75
"1698" "1" 9 3 "Seurat.80" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" 80
"1699" "1" 9 3 "Seurat.85" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" 85
"1700" "1" 9 3 "Seurat.90" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 90
"1701" "1" 9 3 "Seurat.95" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 95
"1702" "1" 10 1 "Monocle.00" 6 28 1776 8929 0.176470588235294 0.165903783278842 "Monocle" 0
"1703" "1" 10 1 "Monocle.05" 6 27 1776 8929 0.181818181818182 0.165903783278842 "Monocle" 5
"1704" "1" 10 1 "Monocle.10" 6 26 1776 8929 0.1875 0.165903783278842 "Monocle" 10
"1705" "1" 10 1 "Monocle.100" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 100
"1706" "1" 10 1 "Monocle.15" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 15
"1707" "1" 10 1 "Monocle.20" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 20
"1708" "1" 10 1 "Monocle.25" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 25
"1709" "1" 10 1 "Monocle.30" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 30
"1710" "1" 10 1 "Monocle.35" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 35
"1711" "1" 10 1 "Monocle.40" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 40
"1712" "1" 10 1 "Monocle.45" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 45
"1713" "1" 10 1 "Monocle.50" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 50
"1714" "1" 10 1 "Monocle.55" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 55
"1715" "1" 10 1 "Monocle.60" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 60
"1716" "1" 10 1 "Monocle.65" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 65
"1717" "1" 10 1 "Monocle.70" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 70
"1718" "1" 10 1 "Monocle.75" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 75
"1719" "1" 10 1 "Monocle.80" 10 18 3670 7035 0.357142857142857 0.342830453059318 "Monocle" 80
"1720" "1" 10 1 "Monocle.85" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 85
"1721" "1" 10 1 "Monocle.90" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 90
"1722" "1" 10 1 "Monocle.95" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 95
"1723" "1" 10 1 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"1724" "1" 10 1 "sc3.05" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 5
"1725" "1" 10 1 "sc3.10" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 10
"1726" "1" 10 1 "sc3.100" 10 26 3753 6952 0.277777777777778 0.350583839327417 "sc3" 100
"1727" "1" 10 1 "sc3.15" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 15
"1728" "1" 10 1 "sc3.20" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 20
"1729" "1" 10 1 "sc3.25" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 25
"1730" "1" 10 1 "sc3.30" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 30
"1731" "1" 10 1 "sc3.35" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 35
"1732" "1" 10 1 "sc3.40" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 40
"1733" "1" 10 1 "sc3.45" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 45
"1734" "1" 10 1 "sc3.50" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 50
"1735" "1" 10 1 "sc3.55" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 55
"1736" "1" 10 1 "sc3.60" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 60
"1737" "1" 10 1 "sc3.65" 6 43 1360 9345 0.122448979591837 0.12704343764596 "sc3" 65
"1738" "1" 10 1 "sc3.70" 8 39 1727 8978 0.170212765957447 0.161326482951892 "sc3" 70
"1739" "1" 10 1 "sc3.75" 10 36 2939 7766 0.217391304347826 0.274544605324615 "sc3" 75
"1740" "1" 10 1 "sc3.80" 10 32 3000 7705 0.238095238095238 0.280242877160206 "sc3" 80
"1741" "1" 10 1 "sc3.85" 10 30 3752 6953 0.25 0.35049042503503 "sc3" 85
"1742" "1" 10 1 "sc3.90" 10 28 3752 6953 0.263157894736842 0.35049042503503 "sc3" 90
"1743" "1" 10 1 "sc3.95" 10 28 3752 6953 0.263157894736842 0.35049042503503 "sc3" 95
"1744" "1" 10 1 "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 0
"1745" "1" 10 1 "Seurat.05" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 5
"1746" "1" 10 1 "Seurat.10" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 10
"1747" "1" 10 1 "Seurat.100" 8 21 3523 7182 0.275862068965517 0.329098552078468 "Seurat" 100
"1748" "1" 10 1 "Seurat.15" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 15
"1749" "1" 10 1 "Seurat.20" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 20
"1750" "1" 10 1 "Seurat.25" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 25
"1751" "1" 10 1 "Seurat.30" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 30
"1752" "1" 10 1 "Seurat.35" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 35
"1753" "1" 10 1 "Seurat.40" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 40
"1754" "1" 10 1 "Seurat.45" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 45
"1755" "1" 10 1 "Seurat.50" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 50
"1756" "1" 10 1 "Seurat.55" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 55
"1757" "1" 10 1 "Seurat.60" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 60
"1758" "1" 10 1 "Seurat.65" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 65
"1759" "1" 10 1 "Seurat.70" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 70
"1760" "1" 10 1 "Seurat.75" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 75
"1761" "1" 10 1 "Seurat.80" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 80
"1762" "1" 10 1 "Seurat.85" 8 24 3195 7510 0.25 0.298458664175619 "Seurat" 85
"1763" "1" 10 1 "Seurat.90" 8 22 3523 7182 0.266666666666667 0.329098552078468 "Seurat" 90
"1764" "1" 10 1 "Seurat.95" 8 22 3523 7182 0.266666666666667 0.329098552078468 "Seurat" 95
"1765" "1" 10 2 "Monocle.00" 6 28 1776 8929 0.176470588235294 0.165903783278842 "Monocle" 0
"1766" "1" 10 2 "Monocle.05" 6 27 1776 8929 0.181818181818182 0.165903783278842 "Monocle" 5
"1767" "1" 10 2 "Monocle.10" 6 26 1776 8929 0.1875 0.165903783278842 "Monocle" 10
"1768" "1" 10 2 "Monocle.100" 10 18 3670 7035 0.357142857142857 0.342830453059318 "Monocle" 100
"1769" "1" 10 2 "Monocle.15" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 15
"1770" "1" 10 2 "Monocle.20" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 20
"1771" "1" 10 2 "Monocle.25" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 25
"1772" "1" 10 2 "Monocle.30" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 30
"1773" "1" 10 2 "Monocle.35" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 35
"1774" "1" 10 2 "Monocle.40" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 40
"1775" "1" 10 2 "Monocle.45" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 45
"1776" "1" 10 2 "Monocle.50" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 50
"1777" "1" 10 2 "Monocle.55" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 55
"1778" "1" 10 2 "Monocle.60" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 60
"1779" "1" 10 2 "Monocle.65" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 65
"1780" "1" 10 2 "Monocle.70" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 70
"1781" "1" 10 2 "Monocle.75" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 75
"1782" "1" 10 2 "Monocle.80" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 80
"1783" "1" 10 2 "Monocle.85" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 85
"1784" "1" 10 2 "Monocle.90" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 90
"1785" "1" 10 2 "Monocle.95" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 95
"1786" "1" 10 2 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"1787" "1" 10 2 "sc3.05" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 5
"1788" "1" 10 2 "sc3.10" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 10
"1789" "1" 10 2 "sc3.100" 10 25 3004 7701 0.285714285714286 0.280616534329752 "sc3" 100
"1790" "1" 10 2 "sc3.15" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 15
"1791" "1" 10 2 "sc3.20" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 20
"1792" "1" 10 2 "sc3.25" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 25
"1793" "1" 10 2 "sc3.30" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 30
"1794" "1" 10 2 "sc3.35" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 35
"1795" "1" 10 2 "sc3.40" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 40
"1796" "1" 10 2 "sc3.45" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 45
"1797" "1" 10 2 "sc3.50" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 50
"1798" "1" 10 2 "sc3.55" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 55
"1799" "1" 10 2 "sc3.60" 8 41 1727 8978 0.163265306122449 0.161326482951892 "sc3" 60
"1800" "1" 10 2 "sc3.65" 8 41 1727 8978 0.163265306122449 0.161326482951892 "sc3" 65
"1801" "1" 10 2 "sc3.70" 8 39 1727 8978 0.170212765957447 0.161326482951892 "sc3" 70
"1802" "1" 10 2 "sc3.75" 8 36 1727 8978 0.181818181818182 0.161326482951892 "sc3" 75
"1803" "1" 10 2 "sc3.80" 10 32 2939 7766 0.238095238095238 0.274544605324615 "sc3" 80
"1804" "1" 10 2 "sc3.85" 10 30 2939 7766 0.25 0.274544605324615 "sc3" 85
"1805" "1" 10 2 "sc3.90" 10 30 2939 7766 0.25 0.274544605324615 "sc3" 90
"1806" "1" 10 2 "sc3.95" 10 29 3000 7705 0.256410256410256 0.280242877160206 "sc3" 95
"1807" "1" 10 2 "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 0
"1808" "1" 10 2 "Seurat.05" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 5
"1809" "1" 10 2 "Seurat.10" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 10
"1810" "1" 10 2 "Seurat.100" 8 22 3195 7510 0.266666666666667 0.298458664175619 "Seurat" 100
"1811" "1" 10 2 "Seurat.15" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 15
"1812" "1" 10 2 "Seurat.20" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 20
"1813" "1" 10 2 "Seurat.25" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 25
"1814" "1" 10 2 "Seurat.30" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 30
"1815" "1" 10 2 "Seurat.35" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 35
"1816" "1" 10 2 "Seurat.40" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 40
"1817" "1" 10 2 "Seurat.45" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 45
"1818" "1" 10 2 "Seurat.50" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 50
"1819" "1" 10 2 "Seurat.55" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 55
"1820" "1" 10 2 "Seurat.60" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 60
"1821" "1" 10 2 "Seurat.65" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 65
"1822" "1" 10 2 "Seurat.70" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 70
"1823" "1" 10 2 "Seurat.75" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 75
"1824" "1" 10 2 "Seurat.80" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 80
"1825" "1" 10 2 "Seurat.85" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 85
"1826" "1" 10 2 "Seurat.90" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 90
"1827" "1" 10 2 "Seurat.95" 8 24 3195 7510 0.25 0.298458664175619 "Seurat" 95
"1828" "1" 10 3 "Monocle.00" 6 28 1776 8929 0.176470588235294 0.165903783278842 "Monocle" 0
"1829" "1" 10 3 "Monocle.05" 6 26 1776 8929 0.1875 0.165903783278842 "Monocle" 5
"1830" "1" 10 3 "Monocle.10" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 10
"1831" "1" 10 3 "Monocle.100" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 100
"1832" "1" 10 3 "Monocle.15" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 15
"1833" "1" 10 3 "Monocle.20" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 20
"1834" "1" 10 3 "Monocle.25" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 25
"1835" "1" 10 3 "Monocle.30" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 30
"1836" "1" 10 3 "Monocle.35" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 35
"1837" "1" 10 3 "Monocle.40" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 40
"1838" "1" 10 3 "Monocle.45" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 45
"1839" "1" 10 3 "Monocle.50" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 50
"1840" "1" 10 3 "Monocle.55" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 55
"1841" "1" 10 3 "Monocle.60" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 60
"1842" "1" 10 3 "Monocle.65" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 65
"1843" "1" 10 3 "Monocle.70" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 70
"1844" "1" 10 3 "Monocle.75" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 75
"1845" "1" 10 3 "Monocle.80" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 80
"1846" "1" 10 3 "Monocle.85" 10 18 3670 7035 0.357142857142857 0.342830453059318 "Monocle" 85
"1847" "1" 10 3 "Monocle.90" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 90
"1848" "1" 10 3 "Monocle.95" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 95
"1849" "1" 10 3 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"1850" "1" 10 3 "sc3.05" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 5
"1851" "1" 10 3 "sc3.10" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 10
"1852" "1" 10 3 "sc3.100" 10 26 3753 6952 0.277777777777778 0.350583839327417 "sc3" 100
"1853" "1" 10 3 "sc3.15" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 15
"1854" "1" 10 3 "sc3.20" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 20
"1855" "1" 10 3 "sc3.25" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 25
"1856" "1" 10 3 "sc3.30" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 30
"1857" "1" 10 3 "sc3.35" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 35
"1858" "1" 10 3 "sc3.40" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 40
"1859" "1" 10 3 "sc3.45" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 45
"1860" "1" 10 3 "sc3.50" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 50
"1861" "1" 10 3 "sc3.55" 8 40 1727 8978 0.166666666666667 0.161326482951892 "sc3" 55
"1862" "1" 10 3 "sc3.60" 10 34 2939 7766 0.227272727272727 0.274544605324615 "sc3" 60
"1863" "1" 10 3 "sc3.65" 10 32 3000 7705 0.238095238095238 0.280242877160206 "sc3" 65
"1864" "1" 10 3 "sc3.70" 10 32 3000 7705 0.238095238095238 0.280242877160206 "sc3" 70
"1865" "1" 10 3 "sc3.75" 10 32 3000 7705 0.238095238095238 0.280242877160206 "sc3" 75
"1866" "1" 10 3 "sc3.80" 10 32 3000 7705 0.238095238095238 0.280242877160206 "sc3" 80
"1867" "1" 10 3 "sc3.85" 10 31 3000 7705 0.24390243902439 0.280242877160206 "sc3" 85
"1868" "1" 10 3 "sc3.90" 10 29 3752 6953 0.256410256410256 0.35049042503503 "sc3" 90
"1869" "1" 10 3 "sc3.95" 10 29 3752 6953 0.256410256410256 0.35049042503503 "sc3" 95
"1870" "1" 10 3 "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 0
